MTDT_INDEX,DTCT_UID,ROAD_POTHOLE,ROAD_CRACK,PLC_LTTD,PLC_LGTD,ROAD_INFO,DSTA_LGLD_INFO,DSTA_ADSTRD_INFO,IMG_CONF
15316,RAD02_240723105802_45020,1,0,36.2997707,127.3157655,대전광역시 유성구 원내동 735,원내동,진잠동,0.8428
15315,RAD02_240723105754_45004,1,0,36.299355,127.3159116,대전광역시 유성구 원내동 735,원내동,진잠동,0.8407
15314,RAD02_240723105637_44968,1,0,36.2986844,127.3161518,대전광역시 유성구 원내동 736,원내동,진잠동,0.8496
15313,RAD02_240723104312_44774,1,0,36.2979338,127.3150333,대전광역시 유성구 원내동 280,원내동,진잠동,0.8582
15312,RAD02_240723104228_44718,1,0,36.2983857,127.3157099,대전광역시 유성구 원내동 708,원내동,진잠동,0.8578
15311,RAD02_240723104211_44694,1,0,36.2986134,127.316021,대전광역시 유성구 원내동 772,원내동,진잠동,0.8514
15310,RAD02_240723104158_44681,1,0,36.2993358,127.3157872,대전광역시 유성구 원내동 772,원내동,진잠동,0.8515
15309,RAD02_240723103823_44195,1,0,36.3047175,127.320255,대전광역시 유성구 교촌동 652,교촌동,진잠동,0.8591
15308,RAD02_240723103816_44176,1,0,36.3051794,127.3200677,대전광역시 유성구 교촌동 652,교촌동,진잠동,0.8446
15307,RAD02_240723103726_44053,1,0,36.3110067,127.3174702,대전광역시 유성구 교촌동 123-4,교촌동,진잠동,0.9092
15306,RAD02_240723103657_43993,1,0,36.3144026,127.3157373,대전광역시 유성구 대정동 509-9,대정동,진잠동,0.8424
15305,RAD02_240723103652_43970,1,0,36.3149986,127.3155018,대전광역시 유성구 대정동 507,대정동,진잠동,0.8691
15304,RAD02_240723103616_43932,1,0,36.3201457,127.3136482,대전광역시 유성구 대정동 산 38-1,대정동,진잠동,0.8459
15303,RAD02_240723103541_43900,1,0,36.3244361,127.3123075,대전광역시 유성구 용계동 402-11,용계동,진잠동,0.8639
15302,RAD02_240723103501_43849,1,0,36.3273335,127.3122078,대전광역시 유성구 용계동 산 50-6,용계동,진잠동,0.8485
15301,RAD02_240723103446_43801,1,0,36.3297016,127.3129649,대전광역시 유성구 용계동 390-3,용계동,진잠동,0.8418
15300,RAD02_240723103444_43798,1,0,36.3299821,127.3131031,대전광역시 유성구 용계동 390-3,용계동,진잠동,0.8463
15299,RAD02_240723103401_43736,1,0,36.3361049,127.3167407,대전광역시 유성구 학하동 687,학하동,학하동,0.8806
15298,RAD02_240723103039_43337,1,0,36.3486282,127.3267053,대전광역시 유성구 상대동 556,상대동,온천1동,0.8554
15297,RAD02_240723102901_43184,1,0,36.3486235,127.3312673,대전광역시 유성구 상대동 556,상대동,온천1동,0.8683
15296,RAD02_240723102843_43145,1,0,36.3486235,127.3313473,대전광역시 유성구 상대동 556,상대동,온천1동,0.8472
15295,RAD02_240723102824_43126,1,0,36.3486556,127.3335618,대전광역시 유성구 상대동 556,상대동,온천1동,0.8509
15294,RAD02_240723102804_43093,1,0,36.3486585,127.3358612,대전광역시 유성구 상대동 556,상대동,온천1동,0.8417
15293,RAD02_240723102758_43081,1,0,36.3486706,127.3366655,대전광역시 유성구 상대동 556,상대동,온천1동,0.8812
15292,RAD02_240723102755_43056,1,0,36.3486802,127.3371163,대전광역시 유성구 상대동 556,상대동,온천1동,0.8402
15291,RAD02_240723102749_43043,1,0,36.3486954,127.3380289,대전광역시 유성구 상대동 556,상대동,온천1동,0.8537
15290,RAD02_240723102727_42955,1,0,36.3488061,127.34008,대전광역시 유성구 봉명동 1058,봉명동,온천1동,0.8638
15289,RAD02_240723102720_42912,1,0,36.3493848,127.3400517,대전광역시 유성구 봉명동 1058,봉명동,온천1동,0.8401
15288,RAD02_240723102554_42623,1,0,36.3575433,127.3427661,대전광역시 유성구 봉명동 608,봉명동,온천1동,0.8553
15286,RAD02_240723102054_42106,1,0,36.3617499,127.3567053,대전광역시 유성구 어은동 109,어은동,온천2동,0.8459
15285,RAD02_240722150541_42077,1,0,36.3624017,127.3566568,대전광역시 유성구 어은동 109,어은동,온천2동,0.8414
15284,RAD02_240722144850_41918,1,0,36.3625815,127.3565681,대전광역시 유성구 어은동 109,어은동,온천2동,0.8537
15283,RAD02_240722144831_41905,1,0,36.3624276,127.3561928,대전광역시 유성구 어은동 109,어은동,온천2동,0.8727
15282,RAD02_240722144805_41849,1,0,36.3623562,127.3558128,대전광역시 유성구 어은동 109,어은동,온천2동,0.8423
15281,RAD02_240722132959_41375,1,0,36.3607481,127.3541642,대전광역시 유성구 어은동 311,어은동,온천2동,0.8402
15279,RAD02_240722081300_40539,1,0,36.3664505,127.3388563,대전광역시 유성구 죽동 119-2,죽동,온천2동,0.8503
15280,RAD02_240722081259_0,1,0,36.3666444,127.3389231,대전광역시 유성구 죽동 119-2,죽동,온천2동,0.8495
15278,RAD02_240722081055_40257,1,0,36.3717595,127.3322677,대전광역시 유성구 죽동 747,죽동,온천2동,0.844
15277,RAD02_240722071204_0,1,0,36.3717463,127.3320898,대전광역시 유성구 죽동 747,죽동,온천2동,0.8564
15276,RAD02_240722071131_40068,1,0,36.371338,127.3343033,대전광역시 유성구 죽동 747,죽동,온천2동,0.8566
15275,RAD02_240722071123_40064,1,0,36.3713166,127.3348578,대전광역시 유성구 죽동 799,죽동,온천2동,0.856
15274,RAD02_240722071116_40048,1,0,36.3717194,127.3350072,대전광역시 유성구 죽동 799,죽동,온천2동,0.8684
15273,RAD02_240722071106_39997,1,0,36.3724771,127.3351261,대전광역시 유성구 죽동 799,죽동,온천2동,0.8725
15272,RAD02_240722070936_39903,1,0,36.3762196,127.3386853,대전광역시 유성구 죽동 799,죽동,온천2동,0.8496
15271,RAD02_240722070823_39853,1,0,36.3761708,127.338887,대전광역시 유성구 죽동 799,죽동,온천2동,0.853
15023,RAD02_240705105046_12072,1,0,36.4260338,127.3861304,대전광역시 유성구 관평동 1292,관평동,관평동,0.8425
15022,RAD02_240705104740_11866,1,0,36.4247696,127.3893087,대전광역시 유성구 관평동 1291,관평동,관평동,0.8587
15021,RAD02_240705104128_11193,1,0,36.4173268,127.3925418,대전광역시 유성구 용산동 672,용산동,관평동,0.9029
15020,RAD02_240705102745_11030,1,0,36.417348,127.3920276,대전광역시 유성구 용산동 672,용산동,관평동,0.8497
15019,RAD02_240705102627_10905,1,0,36.419045,127.3816008,대전광역시 유성구 관평동 681,관평동,관평동,0.8561
15018,RAD02_240705102410_10520,1,0,36.4122634,127.3782527,대전광역시 유성구 화암동 25-13,화암동,신성동,0.8717
15017,RAD02_240705101840_9532,1,0,36.3893202,127.344826,대전광역시 유성구 하기동 14-3,하기동,신성동,0.861
15016,RAD02_240705101837_9518,1,0,36.3888104,127.3444614,대전광역시 유성구 하기동 산 2-6,하기동,신성동,0.8407
15015,RAD02_240705101511_9110,1,0,36.3690262,127.3399345,대전광역시 유성구 궁동 358,궁동,온천2동,0.8511
15014,RAD02_240705101003_8615,1,0,36.3667682,127.3178224,대전광역시 유성구 노은동 566,노은동,노은1동,0.8567
15013,RAD02_240705100730_0,1,0,36.3702015,127.3075914,대전광역시 유성구 노은동 산 24-139,노은동,노은1동,0.8489
15012,RAD02_240705100634_8290,1,0,36.3742684,127.3054428,대전광역시 유성구 지족동 1060-1,지족동,노은3동,0.878
15011,RAD02_240704113832_4851,1,0,36.3609688,127.3443927,대전광역시 유성구 궁동 481,궁동,온천2동,0.8699
15010,RAD02_240704110326_4512,1,0,36.3430638,127.3396858,대전광역시 유성구 봉명동 1058-2,봉명동,원신흥동,0.8531
15009,RAD02_240704110321_4492,1,0,36.3424997,127.3393408,대전광역시 유성구 상대동 498,상대동,상대동,0.8507
15008,RAD02_240704110200_4286,1,0,36.333173,127.3330209,대전광역시 유성구 원신흥동 608,원신흥동,원신흥동,0.8565
15007,RAD02_240704110004_4099,1,0,36.3319019,127.3329873,대전광역시 유성구 용계동 688,용계동,진잠동,0.8457
15006,RAD02_240704105909_0,1,0,36.3281217,127.3329672,대전광역시 유성구 용계동 688,용계동,진잠동,0.8652
15005,RAD02_240704104442_0,1,0,36.3525198,127.3409494,대전광역시 유성구 봉명동 1058,봉명동,온천1동,0.8474
15004,RAD02_240704100609_390,1,0,36.3957444,127.3561093,대전광역시 유성구 장동 371-5,장동,신성동,0.8445
14755,RAD02_240527154250_9765,1,0,36.3584422,127.3285623,대전광역시 유성구 장대동 245-2,장대동,온천1동,0.8708
14754,RAD02_240527154249_9749,1,0,36.3584593,127.3284702,대전광역시 유성구 장대동 245-2,장대동,온천1동,0.8529
14138,RAD02_240409142759_3058,1,0,36.4023514,127.4049624,대전광역시 유성구 전민동 464-3,전민동,전민동,₩0
14134,RAD02_240409142403_2473,1,0,36.3837508,127.4057375,대전광역시 유성구 원촌동 135-2,원촌동,전민동,₩0
13120,RAD02_240401141848_49002,1,0,36.4022822,127.4049634,대전광역시 유성구 전민동 464-3,전민동,전민동,₩0
13119,RAD02_240401141846_48988,1,0,36.402017,127.4049643,대전광역시 유성구 전민동 464-3,전민동,전민동,₩0
13043,RAD02_240329152906_35910,1,0,36.4266291,127.3902812,대전광역시 유성구 관평동 1286,관평동,관평동,₩0
13042,RAD02_240329151528_34736,1,0,36.4029268,127.4049911,대전광역시 유성구 전민동 464-3,전민동,전민동,₩0
13041,RAD02_240329151526_34728,1,0,36.4027533,127.4049766,대전광역시 유성구 전민동 464-3,전민동,전민동,₩0
12988,RAD02_240328105838_30246,1,0,36.3875609,127.4126874,대전광역시 대덕구 신대동 535,신대동,회덕동,₩0
12980,RAD02_240328105438_29936,1,0,36.4242042,127.4195913,대전광역시 대덕구 상서동 349-92,상서동,덕암동,₩0
12935,RAD02_240328095857_28766,1,0,36.3782141,127.4117965,대전광역시 대덕구 읍내동 505-23,읍내동,회덕동,₩0
12745,RAD02_240327102754_27601,1,0,36.3453794,127.3104462,대전광역시 유성구 복용동 629,복용동,학하동,₩0
12633,RAD02_240326163346_22155,1,0,36.3696129,127.3177991,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
12573,RAD02_240326145134_15383,1,0,36.3544711,127.349895,대전광역시 유성구 봉명동 700,봉명동,온천1동,₩0
12544,RAD02_240326143835_0,1,0,36.3506871,127.3512544,대전광역시 서구 월평동 163-31,월평동,월평1동,₩0
12528,RAD02_240326143424_13517,1,0,36.3505692,127.3520311,대전광역시 서구 월평동 187-7,월평동,월평1동,₩0
7665,RAD02_240308111537_930,1,0,36.358436,127.3348513,대전광역시 유성구 장대동 277-6,장대동,온천2동,₩0
7129,RAD02_240306115506_0,1,0,36.361,127.3585,대전광역시 유성구 봉명동 1012-1,봉명동,온천1동,₩0
5203,RAD02_240228101634_16307,1,0,36.384061,127.4056165,대전광역시 유성구 원촌동 135-2,원촌동,전민동,₩0
5201,RAD02_240228101422_16154,1,0,36.3798687,127.4064632,대전광역시 유성구 원촌동 69-1,원촌동,전민동,₩0
5200,RAD02_240228101419_16115,1,0,36.379809,127.4064281,대전광역시 유성구 원촌동 69-1,원촌동,전민동,₩0
5199,RAD02_240228101409_16054,1,0,36.3784085,127.4056056,대전광역시 유성구 원촌동 64-2,원촌동,전민동,₩0
5198,RAD02_240228101409_16049,1,0,36.3784085,127.4056056,대전광역시 유성구 원촌동 64-2,원촌동,전민동,₩0
5197,RAD02_240228101300_15892,1,0,36.3745471,127.3941237,대전광역시 유성구 도룡동 8-59,도룡동,신성동,₩0
5013,RAD02_240227095921_14782,1,0,36.3524464,127.3408463,대전광역시 유성구 봉명동 1058,봉명동,온천1동,₩0
5012,RAD02_240227095542_0,1,0,36.3620423,127.3457862,대전광역시 유성구 궁동 220-9,궁동,온천2동,₩0
4966,RAD02_240226102953_12371,1,0,36.3613952,127.358222,대전광역시 유성구 어은동 262-1,어은동,온천1동,₩0
4965,RAD02_240226102950_12360,1,0,36.361094,127.358478,대전광역시 유성구 봉명동 1012,봉명동,온천1동,₩0
4964,RAD02_240226102950_12359,1,0,36.361094,127.358478,대전광역시 유성구 봉명동 1012,봉명동,온천1동,₩0
4963,RAD02_240226102943_12355,1,0,36.3604848,127.3588611,대전광역시 유성구 봉명동 1012-1,봉명동,온천1동,₩0
4897,RAD02_240226100846_10087,1,0,36.3518596,127.3311146,대전광역시 유성구 구암동 641,구암동,온천1동,₩0
4868,RAD02_240226094816_8325,1,0,36.3547853,127.3459129,대전광역시 유성구 봉명동 574,봉명동,온천1동,₩0
4844,RAD02_240226094450_7615,1,0,36.356549,127.3488122,대전광역시 유성구 봉명동 693,봉명동,온천1동,₩0
4810,RAD02_240223101328_5235,1,0,36.3696516,127.3269237,대전광역시 유성구 노은동 62-1,노은동,노은1동,₩0
4802,RAD02_240223095612_4167,1,0,36.387027,127.3163845,대전광역시 유성구 지족동 1001,지족동,노은3동,₩0
4800,RAD02_240223094957_3259,1,0,36.3667043,127.3319021,대전광역시 유성구 장대동 17-4,장대동,온천2동,₩0
4792,RAD02_240223093359_2112,1,0,36.3606478,127.3539029,대전광역시 유성구 봉명동 496-1,어은동,온천2동,₩0
4791,RAD02_240223093359_2110,1,0,36.3606478,127.3539029,대전광역시 유성구 봉명동 496-1,어은동,온천2동,₩0
4772,RAD02_240222140946_635,1,0,36.3742856,127.3911391,대전광역시 유성구 도룡동 465-1,도룡동,신성동,₩0
4771,RAD02_240222140946_634,1,0,36.3742856,127.3911391,대전광역시 유성구 도룡동 465-1,도룡동,신성동,₩0
3502,RAD02_240214140526_1723,1,0,36.3881894,127.3332669,대전광역시 유성구 하기동 615,하기동,노은2동,₩0
3491,RAD02_240214135738_898,1,0,36.3927643,127.3259789,대전광역시 유성구 하기동 327-1,하기동,노은2동,₩0
3489,RAD02_240214135530_841,1,0,36.3910328,127.3369848,대전광역시 유성구 하기동 산 51-9,하기동,신성동,₩0
3483,RAD02_240214135342_776,1,0,36.3941172,127.3446528,대전광역시 유성구 자운동 290-7,자운동,신성동,₩0
3479,RAD02_240214135045_620,1,0,36.3955778,127.3485208,대전광역시 유성구 자운동 515-21,자운동,신성동,₩0
3478,RAD02_240214135044_597,1,0,36.3955099,127.3485887,대전광역시 유성구 자운동 515-21,자운동,신성동,₩0
3477,RAD02_240214135043_595,1,0,36.3954492,127.3486499,대전광역시 유성구 자운동 515-21,자운동,신성동,₩0
3475,RAD02_240214135042_578,1,0,36.3953998,127.3486909,대전광역시 유성구 자운동 515-21,자운동,신성동,₩0
15003,RAD01_240703151031_0,1,0,36.3909688,127.4078729,대전광역시 유성구 문지동 661-3,문지동,전민동,0.7918
12867,RAD01_240327144553_14866,1,0,36.3792173,127.3914606,대전광역시 유성구 도룡동 3-6,도룡동,신성동,₩0
12866,RAD01_240327144552_14853,1,0,36.3792141,127.3915638,대전광역시 유성구 도룡동 3-6,도룡동,신성동,₩0
12865,RAD01_240327144329_14273,1,0,36.3792151,127.4059778,대전광역시 유성구 원촌동 69-1,원촌동,전민동,₩0
12864,RAD01_240327144328_14272,1,0,36.3793187,127.4060377,대전광역시 유성구 원촌동 69-1,원촌동,전민동,₩0
12846,RAD01_240327143252_13759,1,0,36.4196381,127.4062224,대전광역시 유성구 탑립동 709,탑립동,관평동,₩0
12845,RAD01_240327143251_13753,1,0,36.4197228,127.4061367,대전광역시 유성구 탑립동 709,탑립동,관평동,₩0
12792,RAD01_240327133535_12473,1,0,36.418896,127.4068522,대전광역시 유성구 탑립동 709,탑립동,관평동,₩0
12789,RAD01_240327133507_12273,1,0,36.4154218,127.4069884,대전광역시 유성구 탑립동 945,탑립동,관평동,₩0
12788,RAD01_240327133506_12252,1,0,36.4152964,127.4069839,대전광역시 유성구 탑립동 945,탑립동,관평동,₩0
12787,RAD01_240327133505_12145,1,0,36.4151682,127.4069794,대전광역시 유성구 탑립동 945,탑립동,관평동,₩0
12715,RAD01_240327101709_10845,1,0,36.3857,127.3740912,대전광역시 유성구 도룡동 404,도룡동,신성동,₩0
12707,RAD01_240327101222_10545,1,0,36.3911208,127.3943992,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
12661,RAD01_240327082340_9527,1,0,36.3925597,127.3577184,대전광역시 유성구 장동 157-4,장동,신성동,₩0
12148,RAD01_240325154238_7763,1,0,36.3899565,127.3234034,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
12051,RAD01_240325150209_6906,1,0,36.395202,127.356339,대전광역시 유성구 장동 372-2,장동,신성동,₩0
12040,RAD01_240325150038_6667,1,0,36.3911762,127.3619431,대전광역시 유성구 장동 23-9,장동,신성동,₩0
12037,RAD01_240325150004_6592,1,0,36.3894721,127.3626184,대전광역시 유성구 장동 산 15-2,장동,신성동,₩0
12036,RAD01_240325145939_6537,1,0,36.3873068,127.3630088,대전광역시 유성구 장동 산 17-45,장동,신성동,₩0
11772,RAD01_240325081131_5021,1,0,36.3893356,127.3470274,대전광역시 유성구 하기동 18-15,하기동,신성동,₩0
11738,RAD01_240325075411_0,1,0,36.3901065,127.3990975,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
11599,RAD01_240323075822_3818,1,0,36.3930189,127.3573133,대전광역시 유성구 장동 산 29-3,장동,신성동,₩0
11592,RAD01_240323075624_3573,1,0,36.3858781,127.3635219,대전광역시 유성구 장동 62-2,장동,신성동,₩0
11587,RAD01_240323074447_3403,1,0,36.3910911,127.3947548,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
11586,RAD01_240323074445_3381,1,0,36.391057,127.3950194,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
11583,RAD01_240323074413_3331,1,0,36.3900728,127.3987461,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
11580,RAD01_240323073857_3061,1,0,36.3995845,127.4045237,대전광역시 유성구 전민동 394-16,전민동,전민동,₩0
11577,RAD01_240323073826_2962,1,0,36.399643,127.4015971,대전광역시 유성구 전민동 533-11,전민동,전민동,₩0
11576,RAD01_240323073739_2906,1,0,36.3996525,127.3987856,대전광역시 유성구 전민동 491-3,전민동,전민동,₩0
11575,RAD01_240323073727_0,1,0,36.3997696,127.3979761,대전광역시 유성구 전민동 898,전민동,전민동,₩0
11428,RAD01_240322152939_2213,1,0,36.387108,127.3505024,대전광역시 유성구 신성동 475,신성동,신성동,₩0
11424,RAD01_240322152746_2043,1,0,36.3857303,127.3558174,대전광역시 유성구 신성동 산 5-7,신성동,신성동,₩0
11287,RAD01_240322093157_439,1,0,36.4208759,127.4039766,대전광역시 유성구 용산동 604,용산동,관평동,₩0
11286,RAD01_240322093142_403,1,0,36.4214704,127.4026629,대전광역시 유성구 용산동 604,용산동,관평동,₩0
11278,RAD01_240322092911_191,1,0,36.4249112,127.3926129,대전광역시 유성구 관평동 1290,관평동,관평동,₩0
10375,RAD01_240320093820_12868,1,0,36.3922475,127.3587365,대전광역시 유성구 장동 130-3,장동,신성동,₩0
10376,RAD01_240320093819_12853,1,0,36.3922296,127.3588506,대전광역시 유성구 장동 130-3,장동,신성동,₩0
10328,RAD01_240320092722_12174,1,0,36.3910881,127.3948549,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
10029,RAD01_240320055803_9419,1,0,36.3848429,127.3510374,대전광역시 유성구 신성동 281-5,신성동,신성동,₩0
10028,RAD01_240320055802_9418,1,0,36.3848228,127.3509067,대전광역시 유성구 신성동 281-5,신성동,신성동,₩0
10018,RAD01_240320055355_9318,1,0,36.3909886,127.3306357,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
10019,RAD01_240320055354_9317,1,0,36.3910012,127.3305439,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
9931,RAD01_240319155427_8014,1,0,36.3936771,127.3526641,대전광역시 유성구 신성동 549,신성동,신성동,₩0
9917,RAD01_240319154911_7784,1,0,36.3921808,127.3594782,대전광역시 유성구 장동 132-4,장동,신성동,₩0
9906,RAD01_240319154552_7497,1,0,36.3855304,127.3726614,대전광역시 유성구 도룡동 451-3,도룡동,신성동,₩0
9905,RAD01_240319154539_7457,1,0,36.3856633,127.3736714,대전광역시 유성구 도룡동 404-2,도룡동,신성동,₩0
9901,RAD01_240319154432_7427,1,0,36.3858314,127.3784389,대전광역시 유성구 도룡동 404,도룡동,신성동,₩0
9890,RAD01_240319153833_7197,1,0,36.3911186,127.3948176,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
9889,RAD01_240319153832_7192,1,0,36.3911023,127.3949389,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
9873,RAD01_240319151450_6526,1,0,36.3964324,127.3993717,대전광역시 유성구 전민동 460-3,전민동,전민동,₩0
9872,RAD01_240319151450_6521,1,0,36.3964326,127.3994382,대전광역시 유성구 전민동 460-3,전민동,전민동,₩0
9869,RAD01_240319151437_6507,1,0,36.3964315,127.4001718,대전광역시 유성구 전민동 899,전민동,전민동,₩0
9863,RAD01_240319151148_6244,1,0,36.3996514,127.3967203,대전광역시 유성구 전민동 592-2,전민동,전민동,₩0
9862,RAD01_240319151147_6232,1,0,36.399652,127.3966426,대전광역시 유성구 전민동 592-2,전민동,전민동,₩0
9861,RAD01_240319151134_6179,1,0,36.3996712,127.3952989,대전광역시 유성구 전민동 816-1,전민동,전민동,₩0
9859,RAD01_240319151023_6022,1,0,36.4022654,127.3893074,대전광역시 유성구 전민동 891-2,전민동,전민동,₩0
9858,RAD01_240319151018_5962,1,0,36.4026827,127.3889824,대전광역시 유성구 전민동 652,전민동,전민동,₩0
9836,RAD01_240319145744_5095,1,0,36.4047305,127.4032464,대전광역시 유성구 전민동 791-19,전민동,전민동,₩0
9835,RAD01_240319145713_5054,1,0,36.4060332,127.4022221,대전광역시 유성구 전민동 산 5-15,전민동,전민동,₩0
9794,RAD01_240319143937_4217,1,0,36.4304734,127.3813687,대전광역시 유성구 송강동 168-2,송강동,구즉동,₩0
9795,RAD01_240319143936_4203,1,0,36.4305222,127.3813201,대전광역시 유성구 송강동 168-2,송강동,구즉동,₩0
9792,RAD01_240319143928_4152,1,0,36.4309749,127.3808247,대전광역시 유성구 송강동 168-2,송강동,구즉동,₩0
9791,RAD01_240319143927_4148,1,0,36.4310294,127.3807634,대전광역시 유성구 송강동 168-2,송강동,구즉동,₩0
9790,RAD01_240319143924_4143,1,0,36.4311989,127.3806103,대전광역시 유성구 송강동 산 4-43,송강동,구즉동,₩0
9789,RAD01_240319143923_4138,1,0,36.4312574,127.3805746,대전광역시 유성구 송강동 산 4-43,송강동,구즉동,₩0
9788,RAD01_240319143921_4102,1,0,36.4313738,127.3805199,대전광역시 유성구 송강동 산 4-43,송강동,구즉동,₩0
9787,RAD01_240319143920_4089,1,0,36.4314311,127.3804994,대전광역시 유성구 송강동 557,송강동,구즉동,₩0
9786,RAD01_240319143917_4061,1,0,36.4315894,127.3804762,대전광역시 유성구 송강동 557,송강동,구즉동,₩0
9606,RAD01_240319084029_2059,1,0,36.3910241,127.393457,대전광역시 유성구 문지동 103-15,문지동,전민동,₩0
7480,RAD01_240307154007_2940,1,0,36.3933696,127.3496206,대전광역시 유성구 자운동 24-7,자운동,신성동,₩0
7247,RAD01_240307061152_2290,1,0,36.4292721,127.3837399,대전광역시 유성구 송강동 556,송강동,구즉동,₩0
7137,RAD01_240306125014_478,1,0,36.4024763,127.3639047,대전광역시 유성구 장동 12-16,장동,신성동,₩0
7136,RAD01_240306125012_416,1,0,36.4022745,127.3636913,대전광역시 유성구 장동 12-16,장동,신성동,₩0
6920,RAD01_240306060211_856,1,0,36.3906541,127.3241497,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
6516,RAD01_240304144329_3383,1,0,36.4060767,127.4021958,대전광역시 유성구 전민동 산 5-15,전민동,전민동,₩0
6286,RAD01_240304132951_0,1,0,36.4059062,127.4025676,대전광역시 유성구 전민동 산 5-15,전민동,전민동,₩0
6284,RAD01_240304132948_0,1,0,36.4057614,127.4028411,대전광역시 유성구 전민동 841-6,전민동,전민동,₩0
6027,RAD01_240301073023_5869,1,0,36.4046051,127.4029076,대전광역시 유성구 전민동 462-8,전민동,전민동,₩0
6026,RAD01_240301073023_0,1,0,36.4046051,127.4029076,대전광역시 유성구 전민동 462-8,전민동,전민동,₩0
5932,RAD01_240301055827_5418,1,0,36.3896765,127.3486262,대전광역시 유성구 신성동 468,신성동,신성동,₩0
5891,RAD01_240301055231_0,1,0,36.3879552,127.3224777,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
5843,RAD01_240229144123_4532,1,0,36.3938585,127.3501996,대전광역시 유성구 자운동 515-22,자운동,신성동,₩0
5842,RAD01_240229144123_0,1,0,36.3938585,127.3501996,대전광역시 유성구 자운동 515-22,자운동,신성동,₩0
5841,RAD01_240229144122_4525,1,0,36.3939076,127.350262,대전광역시 유성구 자운동 515-22,자운동,신성동,₩0
5840,RAD01_240229144122_4522,1,0,36.3939076,127.350262,대전광역시 유성구 자운동 515-22,자운동,신성동,₩0
5839,RAD01_240229144122_0,1,0,36.3939076,127.350262,대전광역시 유성구 자운동 515-22,자운동,신성동,₩0
5809,RAD01_240229134400_2382,1,0,36.382227,127.4060594,대전광역시 유성구 원촌동 90,원촌동,전민동,₩0
5808,RAD01_240229134400_2381,1,0,36.382227,127.4060594,대전광역시 유성구 원촌동 90,원촌동,전민동,₩0
5807,RAD01_240229134359_2381,1,0,36.3823178,127.4060305,대전광역시 유성구 원촌동 90,원촌동,전민동,₩0
5806,RAD01_240229134358_2381,1,0,36.3824092,127.4060002,대전광역시 유성구 원촌동 90,원촌동,전민동,₩0
5802,RAD01_240229134343_0,1,0,36.383857,127.4055374,대전광역시 유성구 원촌동 135-2,원촌동,전민동,₩0
5801,RAD01_240229134342_0,1,0,36.3839528,127.405507,대전광역시 유성구 원촌동 135-2,원촌동,전민동,₩0
5772,RAD01_240229132942_0,1,0,36.3956141,127.4048789,대전광역시 유성구 문지동 258-3,문지동,전민동,₩0
5769,RAD01_240229132935_0,1,0,36.3961831,127.4048776,대전광역시 유성구 전민동 271-5,전민동,전민동,₩0
5765,RAD01_240229132932_1866,1,0,36.3964208,127.4048812,대전광역시 유성구 전민동 271-5,전민동,전민동,₩0
5766,RAD01_240229132932_0,1,0,36.3964208,127.4048812,대전광역시 유성구 전민동 271-5,전민동,전민동,₩0
5764,RAD01_240229132931_0,1,0,36.3964995,127.4048804,대전광역시 유성구 전민동 271-5,전민동,전민동,₩0
5751,RAD01_240229132900_0,1,0,36.399125,127.4048522,대전광역시 유성구 전민동 394-16,전민동,전민동,₩0
5750,RAD01_240229132859_0,1,0,36.399235,127.4048517,대전광역시 유성구 전민동 394-16,전민동,전민동,₩0
5703,RAD01_240229132133_0,1,0,36.4206394,127.4046069,대전광역시 유성구 용산동 604,용산동,관평동,₩0
5673,RAD01_240229131845_0,1,0,36.4238262,127.3940134,대전광역시 유성구 관평동 1288,관평동,관평동,₩0
5654,RAD01_240229131800_0,1,0,36.4262357,127.3915245,대전광역시 유성구 관평동 1286,관평동,관평동,₩0
5635,RAD01_240229131318_1121,1,0,36.4299492,127.3829869,대전광역시 유성구 송강동 556,송강동,구즉동,₩0
5634,RAD01_240229131318_1119,1,0,36.4299492,127.3829869,대전광역시 유성구 송강동 556,송강동,구즉동,₩0
5636,RAD01_240229131318_0,1,0,36.4299492,127.3829869,대전광역시 유성구 송강동 556,송강동,구즉동,₩0
5535,RAD01_240229123208_628,1,0,36.4266841,127.3852828,대전광역시 유성구 송강동 513,송강동,관평동,₩0
5522,RAD01_240229123100_0,1,0,36.4196966,127.3802026,대전광역시 유성구 덕진동 산 14-3,덕진동,관평동,₩0
5513,RAD01_240229123038_0,1,0,36.417917,127.3785369,대전광역시 유성구 관평동 657-1,관평동,관평동,₩0
5497,RAD01_240229122530_0,1,0,36.3989113,127.3583179,대전광역시 유성구 장동 202-10,장동,신성동,₩0
5495,RAD01_240229122524_0,1,0,36.3984571,127.3574104,대전광역시 유성구 장동 364-4,장동,신성동,₩0
